CALENDAR_YEAR,COC_ID,COC_NAME,AGE_GROUP_PUBLIC,EXPERIENCING_HOMELESSNESS_CNT
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Unknown,61
2021,CA-517,Napa County CoC,18-24,53
2021,CA-517,Napa County CoC,25-34,112
2021,CA-517,Napa County CoC,35-44,143
2021,CA-517,Napa County CoC,45-54,162
2021,CA-517,Napa County CoC,55-64,146
2021,CA-517,Napa County CoC,65+,63
2021,CA-517,Napa County CoC,Under 18,82
2021,CA-517,Napa County CoC,Unknown,*
2021,CA-518,Solano County CoC,18-24,86
2021,CA-518,Solano County CoC,25-34,297
2021,CA-518,Solano County CoC,35-44,256
2021,CA-518,Solano County CoC,45-54,247
2021,CA-518,Solano County CoC,55-64,327
2021,CA-518,Solano County CoC,65+,174
2021,CA-518,Solano County CoC,Under 18,210
2021,CA-518,Solano County CoC,Unknown,*
2021,CA-519,Butte County CoC,18-24,161
2021,CA-519,Butte County CoC,25-34,343
2021,CA-519,Butte County CoC,35-44,369
2021,CA-519,Butte County CoC,45-54,328
2021,CA-519,Butte County CoC,55-64,326
2021,CA-519,Butte County CoC,65+,181
2021,CA-519,Butte County CoC,Under 18,349
2021,CA-519,Butte County CoC,Unknown,35
2021,CA-520,Merced County CoC,18-24,428
2021,CA-520,Merced County CoC,25-34,819
2021,CA-520,Merced County CoC,35-44,649
2021,CA-520,Merced County CoC,45-54,390
2021,CA-520,Merced County CoC,55-64,327
2021,CA-520,Merced County CoC,65+,114
2021,CA-520,Merced County CoC,Under 18,1906
2021,CA-520,Merced County CoC,Unknown,101
2021,CA-521,Yolo County CoC,18-24,94
2021,CA-521,Yolo County CoC,25-34,228
2021,CA-521,Yolo County CoC,35-44,240
2021,CA-521,Yolo County CoC,45-54,204
2021,CA-521,Yolo County CoC,55-64,217
2021,CA-521,Yolo County CoC,65+,110
2021,CA-521,Yolo County CoC,Under 18,400
2021,CA-521,Yolo County CoC,Unknown,19
2021,CA-522,Humboldt County CoC,18-24,135
2021,CA-522,Humboldt County CoC,25-34,200
2021,CA-522,Humboldt County CoC,35-44,475
2021,CA-522,Humboldt County CoC,45-54,291
2021,CA-522,Humboldt County CoC,55-64,267
2021,CA-522,Humboldt County CoC,65+,128
2021,CA-522,Humboldt County CoC,Under 18,195
2021,CA-522,Humboldt County CoC,Unknown,44
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",18-24,72
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",25-34,117
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",35-44,98
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",45-54,80
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",55-64,64
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",65+,34
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",Under 18,207
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",Unknown,15
2021,CA-524,"Yuba, Sutter Counties CoC",18-24,153
2021,CA-524,"Yuba, Sutter Counties CoC",25-34,344
2021,CA-524,"Yuba, Sutter Counties CoC",35-44,293
2021,CA-524,"Yuba, Sutter Counties CoC",45-54,246
2021,CA-524,"Yuba, Sutter Counties CoC",55-64,287
2021,CA-524,"Yuba, Sutter Counties CoC",65+,138
2021,CA-524,"Yuba, Sutter Counties CoC",Under 18,694
2021,CA-524,"Yuba, Sutter Counties CoC",Unknown,43
2021,CA-525,El Dorado County CoC,18-24,26
2021,CA-525,El Dorado County CoC,25-34,27
2021,CA-525,El Dorado County CoC,35-44,37
2021,CA-525,El Dorado County CoC,45-54,38
2021,CA-525,El Dorado County CoC,55-64,73
2021,CA-525,El Dorado County CoC,65+,47
2021,CA-525,El Dorado County CoC,Under 18,117
2021,CA-525,El Dorado County CoC,Unknown,*
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",18-24,26
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",25-34,69
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",35-44,54
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",45-54,56
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",55-64,61
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",65+,27
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Under 18,98
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Unknown,*
2021,CA-527,Tehama County CoC,18-24,22
2021,CA-527,Tehama County CoC,25-34,38
2021,CA-527,Tehama County CoC,35-44,47
2021,CA-527,Tehama County CoC,45-54,28
2021,CA-527,Tehama County CoC,55-64,32
2021,CA-527,Tehama County CoC,65+,18
2021,CA-527,Tehama County CoC,Under 18,74
2021,CA-527,Tehama County CoC,Unknown,23
2021,CA-529,Lake County CoC,18-24,24
2021,CA-529,Lake County CoC,25-34,86
2021,CA-529,Lake County CoC,35-44,67
2021,CA-529,Lake County CoC,45-54,52
2021,CA-529,Lake County CoC,55-64,65
2021,CA-529,Lake County CoC,65+,35
2021,CA-529,Lake County CoC,Under 18,67
2021,CA-529,Lake County CoC,Unknown,*
2021,CA-530,"Alpine, Inyo, Mono Counties CoC",18-24,19
2021,CA-530,"Alpine, Inyo, Mono Counties CoC",25-34,39
2021,CA-530,"Alpine, Inyo, Mono Counties CoC",35-44,35
2021,CA-530,"Alpine, Inyo, Mono Counties CoC",45-54,29
2021,CA-530,"Alpine, Inyo, Mono Counties CoC",55-64,34
2021,CA-530,"Alpine, Inyo, Mono Counties CoC",65+,15
2021,CA-530,"Alpine, Inyo, Mono Counties CoC",Under 18,58
2021,CA-530,"Alpine, Inyo, Mono Counties CoC",Unknown,*
2021,CA-531,Nevada County CoC,18-24,47
2021,CA-531,Nevada County CoC,25-34,123
2021,CA-531,Nevada County CoC,35-44,128
2021,CA-531,Nevada County CoC,45-54,119
2021,CA-531,Nevada County CoC,55-64,148
2021,CA-531,Nevada County CoC,65+,64
2021,CA-531,Nevada County CoC,Under 18,61
2021,CA-531,Nevada County CoC,Unknown,43
2021,CA-600,Los Angeles County CoC,18-24,7029
2021,CA-600,Los Angeles County CoC,25-34,15829
2021,CA-600,Los Angeles County CoC,35-44,15571
2021,CA-600,Los Angeles County CoC,45-54,14019
2021,CA-600,Los Angeles County CoC,55-64,13021
2021,CA-600,Los Angeles County CoC,65+,4988
2021,CA-600,Los Angeles County CoC,Under 18,13683
2021,CA-600,Los Angeles County CoC,Unknown,4215
2021,CA-601,San Diego County CoC,18-24,1862
2021,CA-601,San Diego County CoC,25-34,3885
2021,CA-601,San Diego County CoC,35-44,3668
2021,CA-601,San Diego County CoC,45-54,3662
2021,CA-601,San Diego County CoC,55-64,3756
2021,CA-601,San Diego County CoC,65+,1454
2021,CA-601,San Diego County CoC,Under 18,4242
2021,CA-601,San Diego County CoC,Unknown,598
2021,CA-602,Orange County CoC,18-24,814
2021,CA-602,Orange County CoC,25-34,2228
2021,CA-602,Orange County CoC,35-44,2174
2021,CA-602,Orange County CoC,45-54,2076
2021,CA-602,Orange County CoC,55-64,2093
2021,CA-602,Orange County CoC,65+,877
2021,CA-602,Orange County CoC,Under 18,3400
2021,CA-602,Orange County CoC,Unknown,3345
2021,CA-603,Santa Barbara County CoC,18-24,230
2021,CA-603,Santa Barbara County CoC,25-34,547
2021,CA-603,Santa Barbara County CoC,35-44,621
2021,CA-603,Santa Barbara County CoC,45-54,534
2021,CA-603,Santa Barbara County CoC,55-64,600
2021,CA-603,Santa Barbara County CoC,65+,242
2021,CA-603,Santa Barbara County CoC,Under 18,558
2021,CA-603,Santa Barbara County CoC,Unknown,41
2021,CA-604,Kern County CoC,18-24,613
2021,CA-604,Kern County CoC,25-34,1360
2021,CA-604,Kern County CoC,35-44,1314
2021,CA-604,Kern County CoC,45-54,1111
2021,CA-604,Kern County CoC,55-64,929
2021,CA-604,Kern County CoC,65+,292
2021,CA-604,Kern County CoC,Under 18,2311
2021,CA-604,Kern County CoC,Unknown,144
2021,CA-606,Long Beach CoC (Los Angeles County),18-24,196
2021,CA-606,Long Beach CoC (Los Angeles County),25-34,504
2021,CA-606,Long Beach CoC (Los Angeles County),35-44,539
2021,CA-606,Long Beach CoC (Los Angeles County),45-54,626
2021,CA-606,Long Beach CoC (Los Angeles County),55-64,797
2021,CA-606,Long Beach CoC (Los Angeles County),65+,409
2021,CA-606,Long Beach CoC (Los Angeles County),Under 18,597
2021,CA-606,Long Beach CoC (Los Angeles County),Unknown,90
2021,CA-607,Pasadena CoC (Los Angeles County),18-24,80
2021,CA-607,Pasadena CoC (Los Angeles County),25-34,96
2021,CA-607,Pasadena CoC (Los Angeles County),35-44,92
2021,CA-607,Pasadena CoC (Los Angeles County),45-54,113
2021,CA-607,Pasadena CoC (Los Angeles County),55-64,136
2021,CA-607,Pasadena CoC (Los Angeles County),65+,50
2021,CA-607,Pasadena CoC (Los Angeles County),Under 18,153
2021,CA-607,Pasadena CoC (Los Angeles County),Unknown,27
2021,CA-608,Riverside County CoC,18-24,585
2021,CA-608,Riverside County CoC,25-34,1373
2021,CA-608,Riverside County CoC,35-44,1281
2021,CA-608,Riverside County CoC,45-54,1092
2021,CA-608,Riverside County CoC,55-64,1068
2021,CA-608,Riverside County CoC,65+,509
2021,CA-608,Riverside County CoC,Under 18,2172
2021,CA-608,Riverside County CoC,Unknown,103
2021,CA-609,San Bernardino County CoC,18-24,736
2021,CA-609,San Bernardino County CoC,25-34,1374
2021,CA-609,San Bernardino County CoC,35-44,1183
2021,CA-609,San Bernardino County CoC,45-54,882
2021,CA-609,San Bernardino County CoC,55-64,943
2021,CA-609,San Bernardino County CoC,65+,376
2021,CA-609,San Bernardino County CoC,Under 18,3281
2021,CA-609,San Bernardino County CoC,Unknown,137
2021,CA-611,Ventura County CoC,18-24,97
2021,CA-611,Ventura County CoC,25-34,285
2021,CA-611,Ventura County CoC,35-44,388
2021,CA-611,Ventura County CoC,45-54,455
2021,CA-611,Ventura County CoC,55-64,547
2021,CA-611,Ventura County CoC,65+,285
2021,CA-611,Ventura County CoC,Under 18,268
2021,CA-611,Ventura County CoC,Unknown,22
2021,CA-612,Glendale CoC (Los Angeles County),18-24,34
2021,CA-612,Glendale CoC (Los Angeles County),25-34,82
2021,CA-612,Glendale CoC (Los Angeles County),35-44,72
2021,CA-612,Glendale CoC (Los Angeles County),45-54,68
2021,CA-612,Glendale CoC (Los Angeles County),55-64,96
2021,CA-612,Glendale CoC (Los Angeles County),65+,46
2021,CA-612,Glendale CoC (Los Angeles County),Under 18,132
2021,CA-612,Glendale CoC (Los Angeles County),Unknown,*
2021,CA-613,Imperial County CoC,18-24,135
2021,CA-613,Imperial County CoC,25-34,259
2021,CA-613,Imperial County CoC,35-44,191
2021,CA-613,Imperial County CoC,45-54,128
2021,CA-613,Imperial County CoC,55-64,139
2021,CA-613,Imperial County CoC,65+,89
2021,CA-613,Imperial County CoC,Under 18,679
2021,CA-613,Imperial County CoC,Unknown,65
2021,CA-614,San Luis Obispo County CoC,18-24,173
2021,CA-614,San Luis Obispo County CoC,25-34,388
2021,CA-614,San Luis Obispo County CoC,35-44,412
2021,CA-614,San Luis Obispo County CoC,45-54,307
2021,CA-614,San Luis Obispo County CoC,55-64,298
2021,CA-614,San Luis Obispo County CoC,65+,152
2021,CA-614,San Luis Obispo County CoC,Under 18,616
2021,CA-614,San Luis Obispo County CoC,Unknown,35
2022,All,California,18-24,25046
2022,All,California,25-34,54477
2022,All,California,35-44,55839
2022,All,California,45-54,46531
2022,All,California,55-64,44263
2022,All,California,65+,18537
2022,All,California,Under 18,67913
2022,All,California,Unknown,11228
2022,CA-500,Santa Clara County CoC,18-24,1229
2022,CA-500,Santa Clara County CoC,25-34,2711
2022,CA-500,Santa Clara County CoC,35-44,2860
2022,CA-500,Santa Clara County CoC,45-54,2403
2022,CA-500,Santa Clara County CoC,55-64,2398
2022,CA-500,Santa Clara County CoC,65+,988
2022,CA-500,Santa Clara County CoC,Under 18,4255
2022,CA-500,Santa Clara County CoC,Unknown,283
2022,CA-501,San Francisco CoC,18-24,1521
2022,CA-501,San Francisco CoC,25-34,3585
2022,CA-501,San Francisco CoC,35-44,3574
2022,CA-501,San Francisco CoC,45-54,2725
2022,CA-501,San Francisco CoC,55-64,2207
2022,CA-501,San Francisco CoC,65+,950
2022,CA-501,San Francisco CoC,Under 18,3960
2022,CA-501,San Francisco CoC,Unknown,311
2022,CA-502,Alameda County CoC,18-24,843
2022,CA-502,Alameda County CoC,25-34,1955
2022,CA-502,Alameda County CoC,35-44,1966
2022,CA-502,Alameda County CoC,45-54,1919
2022,CA-502,Alameda County CoC,55-64,2000
2022,CA-502,Alameda County CoC,65+,865
2022,CA-502,Alameda County CoC,Under 18,1961
2022,CA-502,Alameda County CoC,Unknown,119
2022,CA-503,Sacramento County CoC,18-24,1151
2022,CA-503,Sacramento County CoC,25-34,1551
2022,CA-503,Sacramento County CoC,35-44,1703
2022,CA-503,Sacramento County CoC,45-54,1544
2022,CA-503,Sacramento County CoC,55-64,1548
2022,CA-503,Sacramento County CoC,65+,622
2022,CA-503,Sacramento County CoC,Under 18,3429
2022,CA-503,Sacramento County CoC,Unknown,180
2022,CA-504,Sonoma County CoC,18-24,358
2022,CA-504,Sonoma County CoC,25-34,549
2022,CA-504,Sonoma County CoC,35-44,667
2022,CA-504,Sonoma County CoC,45-54,670
2022,CA-504,Sonoma County CoC,55-64,691
2022,CA-504,Sonoma County CoC,65+,366
2022,CA-504,Sonoma County CoC,Under 18,662
2022,CA-504,Sonoma County CoC,Unknown,45
2022,CA-505,Contra Costa County CoC,18-24,721
2022,CA-505,Contra Costa County CoC,25-34,1429
2022,CA-505,Contra Costa County CoC,35-44,1483
2022,CA-505,Contra Costa County CoC,45-54,1349
2022,CA-505,Contra Costa County CoC,55-64,1389
2022,CA-505,Contra Costa County CoC,65+,598
2022,CA-505,Contra Costa County CoC,Under 18,1647
2022,CA-505,Contra Costa County CoC,Unknown,84
2022,CA-506,"Monterey, San Benito Counties CoC",18-24,200
2022,CA-506,"Monterey, San Benito Counties CoC",25-34,380
2022,CA-506,"Monterey, San Benito Counties CoC",35-44,418
2022,CA-506,"Monterey, San Benito Counties CoC",45-54,332
2022,CA-506,"Monterey, San Benito Counties CoC",55-64,368
2022,CA-506,"Monterey, San Benito Counties CoC",65+,205
2022,CA-506,"Monterey, San Benito Counties CoC",Under 18,383
2022,CA-506,"Monterey, San Benito Counties CoC",Unknown,23
2022,CA-507,Marin County CoC,18-24,108
2022,CA-507,Marin County CoC,25-34,265
2022,CA-507,Marin County CoC,35-44,286
2022,CA-507,Marin County CoC,45-54,264
2022,CA-507,Marin County CoC,55-64,305
2022,CA-507,Marin County CoC,65+,172
2022,CA-507,Marin County CoC,Under 18,388
2022,CA-507,Marin County CoC,Unknown,45
2022,CA-508,Santa Cruz County CoC,18-24,145
2022,CA-508,Santa Cruz County CoC,25-34,259
2022,CA-508,Santa Cruz County CoC,35-44,286
2022,CA-508,Santa Cruz County CoC,45-54,258
2022,CA-508,Santa Cruz County CoC,55-64,267
2022,CA-508,Santa Cruz County CoC,65+,208
2022,CA-508,Santa Cruz County CoC,Under 18,629
2022,CA-508,Santa Cruz County CoC,Unknown,55
2022,CA-509,Mendocino County CoC,18-24,95
2022,CA-509,Mendocino County CoC,25-34,264
2022,CA-509,Mendocino County CoC,35-44,333
2022,CA-509,Mendocino County CoC,45-54,273
2022,CA-509,Mendocino County CoC,55-64,207
2022,CA-509,Mendocino County CoC,65+,120
2022,CA-509,Mendocino County CoC,Under 18,311
2022,CA-509,Mendocino County CoC,Unknown,25
2022,CA-510,Stanislaus County CoC,18-24,532
2022,CA-510,Stanislaus County CoC,25-34,1135
2022,CA-510,Stanislaus County CoC,35-44,1207
2022,CA-510,Stanislaus County CoC,45-54,904
2022,CA-510,Stanislaus County CoC,55-64,855
2022,CA-510,Stanislaus County CoC,65+,304
2022,CA-510,Stanislaus County CoC,Under 18,1454
2022,CA-510,Stanislaus County CoC,Unknown,91
2022,CA-511,San Joaquin County CoC,18-24,751
2022,CA-511,San Joaquin County CoC,25-34,1562
2022,CA-511,San Joaquin County CoC,35-44,1424
2022,CA-511,San Joaquin County CoC,45-54,954
2022,CA-511,San Joaquin County CoC,55-64,876
2022,CA-511,San Joaquin County CoC,65+,374
2022,CA-511,San Joaquin County CoC,Under 18,3374
2022,CA-511,San Joaquin County CoC,Unknown,190
2022,CA-512,San Mateo County CoC,18-24,300
2022,CA-512,San Mateo County CoC,25-34,823
2022,CA-512,San Mateo County CoC,35-44,805
2022,CA-512,San Mateo County CoC,45-54,847
2022,CA-512,San Mateo County CoC,55-64,943
2022,CA-512,San Mateo County CoC,65+,418
2022,CA-512,San Mateo County CoC,Under 18,1094
2022,CA-512,San Mateo County CoC,Unknown,75
2022,CA-513,"Kings, Tulare Counties CoC",18-24,478
2022,CA-513,"Kings, Tulare Counties CoC",25-34,970
2022,CA-513,"Kings, Tulare Counties CoC",35-44,917
2022,CA-513,"Kings, Tulare Counties CoC",45-54,625
2022,CA-513,"Kings, Tulare Counties CoC",55-64,443
2022,CA-513,"Kings, Tulare Counties CoC",65+,141
2022,CA-513,"Kings, Tulare Counties CoC",Under 18,2524
2022,CA-513,"Kings, Tulare Counties CoC",Unknown,104
2022,CA-514,"Fresno, Madera Counties CoC",18-24,544
2022,CA-514,"Fresno, Madera Counties CoC",25-34,1452
2022,CA-514,"Fresno, Madera Counties CoC",35-44,1871
2022,CA-514,"Fresno, Madera Counties CoC",45-54,1664
2022,CA-514,"Fresno, Madera Counties CoC",55-64,1327
2022,CA-514,"Fresno, Madera Counties CoC",65+,400
2022,CA-514,"Fresno, Madera Counties CoC",Under 18,874
2022,CA-514,"Fresno, Madera Counties CoC",Unknown,94
2022,CA-515,Placer County CoC,18-24,173
2022,CA-515,Placer County CoC,25-34,471
2022,CA-515,Placer County CoC,35-44,490
2022,CA-515,Placer County CoC,45-54,385
2022,CA-515,Placer County CoC,55-64,350
2022,CA-515,Placer County CoC,65+,139
2022,CA-515,Placer County CoC,Under 18,471
2022,CA-515,Placer County CoC,Unknown,47
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",18-24,133
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",25-34,351
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",35-44,374
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",45-54,278
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",55-64,319
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",65+,180
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Under 18,450
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Unknown,48
2022,CA-517,Napa County CoC,18-24,58
2022,CA-517,Napa County CoC,25-34,148
2022,CA-517,Napa County CoC,35-44,184
2022,CA-517,Napa County CoC,45-54,153
2022,CA-517,Napa County CoC,55-64,138
2022,CA-517,Napa County CoC,65+,65
2022,CA-517,Napa County CoC,Under 18,169
2022,CA-517,Napa County CoC,Unknown,13
2022,CA-518,Solano County CoC,18-24,86
2022,CA-518,Solano County CoC,25-34,220
2022,CA-518,Solano County CoC,35-44,226
2022,CA-518,Solano County CoC,45-54,175
2022,CA-518,Solano County CoC,55-64,276
2022,CA-518,Solano County CoC,65+,125
2022,CA-518,Solano County CoC,Under 18,176
2022,CA-518,Solano County CoC,Unknown,*
2022,CA-519,Butte County CoC,18-24,189
2022,CA-519,Butte County CoC,25-34,430
2022,CA-519,Butte County CoC,35-44,520
2022,CA-519,Butte County CoC,45-54,443
2022,CA-519,Butte County CoC,55-64,425
2022,CA-519,Butte County CoC,65+,222
2022,CA-519,Butte County CoC,Under 18,293
2022,CA-519,Butte County CoC,Unknown,79
2022,CA-520,Merced County CoC,18-24,474
2022,CA-520,Merced County CoC,25-34,916
2022,CA-520,Merced County CoC,35-44,742
2022,CA-520,Merced County CoC,45-54,421
2022,CA-520,Merced County CoC,55-64,321
2022,CA-520,Merced County CoC,65+,123
2022,CA-520,Merced County CoC,Under 18,2341
2022,CA-520,Merced County CoC,Unknown,131
2022,CA-521,Yolo County CoC,18-24,87
2022,CA-521,Yolo County CoC,25-34,212
2022,CA-521,Yolo County CoC,35-44,238
2022,CA-521,Yolo County CoC,45-54,172
2022,CA-521,Yolo County CoC,55-64,202
2022,CA-521,Yolo County CoC,65+,83
2022,CA-521,Yolo County CoC,Under 18,407
2022,CA-521,Yolo County CoC,Unknown,18
2022,CA-522,Humboldt County CoC,18-24,188
2022,CA-522,Humboldt County CoC,25-34,347
2022,CA-522,Humboldt County CoC,35-44,684
2022,CA-522,Humboldt County CoC,45-54,429
2022,CA-522,Humboldt County CoC,55-64,390
2022,CA-522,Humboldt County CoC,65+,163
2022,CA-522,Humboldt County CoC,Under 18,309
2022,CA-522,Humboldt County CoC,Unknown,62
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",18-24,54
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",25-34,102
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",35-44,108
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",45-54,85
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",55-64,59
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",65+,19
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Under 18,192
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Unknown,15
2022,CA-524,"Yuba, Sutter Counties CoC",18-24,151
2022,CA-524,"Yuba, Sutter Counties CoC",25-34,396
2022,CA-524,"Yuba, Sutter Counties CoC",35-44,440
2022,CA-524,"Yuba, Sutter Counties CoC",45-54,294
2022,CA-524,"Yuba, Sutter Counties CoC",55-64,309
2022,CA-524,"Yuba, Sutter Counties CoC",65+,129
2022,CA-524,"Yuba, Sutter Counties CoC",Under 18,842
2022,CA-524,"Yuba, Sutter Counties CoC",Unknown,47
2022,CA-525,El Dorado County CoC,18-24,48
2022,CA-525,El Dorado County CoC,25-34,51
2022,CA-525,El Dorado County CoC,35-44,60
2022,CA-525,El Dorado County CoC,45-54,52
2022,CA-525,El Dorado County CoC,55-64,79
2022,CA-525,El Dorado County CoC,65+,39
2022,CA-525,El Dorado County CoC,Under 18,154
2022,CA-525,El Dorado County CoC,Unknown,17
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",18-24,55
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",25-34,117
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",35-44,133
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",45-54,92
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",55-64,104
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",65+,59
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Under 18,203
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Unknown,*
2022,CA-527,Tehama County CoC,18-24,42
2022,CA-527,Tehama County CoC,25-34,94
2022,CA-527,Tehama County CoC,35-44,97
2022,CA-527,Tehama County CoC,45-54,80
2022,CA-527,Tehama County CoC,55-64,64
2022,CA-527,Tehama County CoC,65+,28
2022,CA-527,Tehama County CoC,Under 18,202
2022,CA-527,Tehama County CoC,Unknown,63
2022,CA-529,Lake County CoC,18-24,25
2022,CA-529,Lake County CoC,25-34,66
2022,CA-529,Lake County CoC,35-44,63
2022,CA-529,Lake County CoC,45-54,46
2022,CA-529,Lake County CoC,55-64,63
2022,CA-529,Lake County CoC,65+,30
2022,CA-529,Lake County CoC,Under 18,39
2022,CA-529,Lake County CoC,Unknown,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",18-24,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",25-34,15
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",35-44,21
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",45-54,17
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",55-64,22
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",65+,14
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Under 18,21
2022,CA-531,Nevada County CoC,18-24,74
2022,CA-531,Nevada County CoC,25-34,165
2022,CA-531,Nevada County CoC,35-44,178
2022,CA-531,Nevada County CoC,45-54,165
2022,CA-531,Nevada County CoC,55-64,183
2022,CA-531,Nevada County CoC,65+,111
2022,CA-531,Nevada County CoC,Under 18,99
2022,CA-531,Nevada County CoC,Unknown,35
2022,CA-600,Los Angeles County CoC,18-24,7492
2022,CA-600,Los Angeles County CoC,25-34,17719
2022,CA-600,Los Angeles County CoC,35-44,17794
2022,CA-600,Los Angeles County CoC,45-54,14846
2022,CA-600,Los Angeles County CoC,55-64,13522
2022,CA-600,Los Angeles County CoC,65+,5252
2022,CA-600,Los Angeles County CoC,Under 18,14223
2022,CA-600,Los Angeles County CoC,Unknown,3578
2022,CA-601,San Diego County CoC,18-24,1936
2022,CA-601,San Diego County CoC,25-34,4173
2022,CA-601,San Diego County CoC,35-44,4340
2022,CA-601,San Diego County CoC,45-54,3920
2022,CA-601,San Diego County CoC,55-64,3994
2022,CA-601,San Diego County CoC,65+,1654
2022,CA-601,San Diego County CoC,Under 18,5107
2022,CA-601,San Diego County CoC,Unknown,497
2022,CA-602,Orange County CoC,18-24,1840
2022,CA-602,Orange County CoC,25-34,3428
2022,CA-602,Orange County CoC,35-44,3242
2022,CA-602,Orange County CoC,45-54,2697
2022,CA-602,Orange County CoC,55-64,2526
2022,CA-602,Orange County CoC,65+,1051
2022,CA-602,Orange County CoC,Under 18,4434
2022,CA-602,Orange County CoC,Unknown,4007
2022,CA-603,Santa Barbara County CoC,18-24,275
2022,CA-603,Santa Barbara County CoC,25-34,674
2022,CA-603,Santa Barbara County CoC,35-44,692
2022,CA-603,Santa Barbara County CoC,45-54,593
2022,CA-603,Santa Barbara County CoC,55-64,632
2022,CA-603,Santa Barbara County CoC,65+,299
2022,CA-603,Santa Barbara County CoC,Under 18,697
2022,CA-603,Santa Barbara County CoC,Unknown,61
2022,CA-604,Kern County CoC,18-24,721
2022,CA-604,Kern County CoC,25-34,1545
2022,CA-604,Kern County CoC,35-44,1550
2022,CA-604,Kern County CoC,45-54,1188
2022,CA-604,Kern County CoC,55-64,981
2022,CA-604,Kern County CoC,65+,334
2022,CA-604,Kern County CoC,Under 18,2247
2022,CA-604,Kern County CoC,Unknown,162
2022,CA-606,Long Beach CoC (Los Angeles County),18-24,252
2022,CA-606,Long Beach CoC (Los Angeles County),25-34,699
2022,CA-606,Long Beach CoC (Los Angeles County),35-44,773
2022,CA-606,Long Beach CoC (Los Angeles County),45-54,749
2022,CA-606,Long Beach CoC (Los Angeles County),55-64,933
2022,CA-606,Long Beach CoC (Los Angeles County),65+,486
2022,CA-606,Long Beach CoC (Los Angeles County),Under 18,584
2022,CA-606,Long Beach CoC (Los Angeles County),Unknown,46
2022,CA-607,Pasadena CoC (Los Angeles County),18-24,103
2022,CA-607,Pasadena CoC (Los Angeles County),25-34,186
2022,CA-607,Pasadena CoC (Los Angeles County),35-44,169
2022,CA-607,Pasadena CoC (Los Angeles County),45-54,179
